"","USAF","WBAN","STATION.NAME","CTRY","ST","CALL","station_lat","station_lon","ELEV.M.","BEGIN","END","CLIMATE.REGION","era5_lat","era5_lon","dist"
"6839",851540,99999,"TTE AV JORGE HENRICH ARAUZ","BL","","SLTR",-14.819,-64.918,155.1,19430101,20170502,"",-14.8,-64.9,2.86813891869561
"6840",851710,99999,"TIPUANI","BL","","SLTP",-15.533,-68,560,19870510,19870803,"",-15.5,-68,3.67354319617801
"6841",851750,99999,"ASCENCION GUARAYOS","BL","","SLAS",-15.717,-63.1,247,19460902,20170502,"",-15.7,-63.1,1.89243134348567
"6842",851950,99999,"SAN JAVIER","BL","","SLJV",-16.267,-62.467,520,19750620,20170502,"",-16.3,-62.5,5.09204138926459
"6843",851960,99999,"CONCEPCION","BL","","SLCP",-16.25,-62.1,497,19420801,20170502,"",-16.3,-62.1,5.56597453966369
"6844",852010,99999,"EL ALTO INTL","BL","","SLLP",-16.513,-68.192,4061.5,19360401,20170502,"",-16.5,-68.2,1.6802736028425
"6845",852050,99999,"TODOS SANTOS","BL","","SLTS",-16.767,-65.183,335,19790319,19790410,"",-16.8,-65.2,4.09604774078592
"6846",852070,99999,"SAN IGNACIO VELASCO","BL","","SLSI",-16.367,-60.95,413,19430101,20170502,"",-16.4,-61,6.48152703546534
"6847",852100,99999,"SAN MATIAS","BL","","SLTI",-16.333,-58.383,124,19860802,20170502,"",-16.3,-58.4,4.0979931247947
"6848",852230,99999,"JORGE WILSTERMAN","BL","","SLCB",-17.421,-66.177,2548.1,19420201,20170502,"",-17.4,-66.2,3.38132585193752
"6849",852300,99999,"CHARANA","BL","","SLCN",-17.583,-69.45,4057,19380101,20080129,"",-17.6,-69.5,5.63307953890145
"6850",852420,99999,"JUAN MENDOZA","BL","","SLOR",-17.963,-67.076,3702.1,19380301,20170502,"",-18,-67.1,4.83965392808483
"6851",852440,99999,"VIRU VIRU INTL","BL","","SLVR",-17.645,-63.135,373.4,19840701,20170502,"",-17.6,-63.1,6.23560449753941
"6852",852450,99999,"EL TROMPILLO","BL","","SLET",-17.812,-63.171,417.9,19421001,20170502,"",-17.8,-63.2,3.35135936143853
"6853",852470,99999,"SAN JOSE","BL","","SLJE",-17.833,-60.75,284,19420801,20170502,"",-17.8,-60.8,6.44784610891297
"6854",852640,99999,"VALLEGRANDE","BL","","SLVG",-18.467,-64.1,1998,19420701,20170502,"",-18.5,-64.1,3.67354319617837
"6855",852680,99999,"ROBORE (CIV/MIL)","BL","","SLRB",-18.317,-59.75,284,19430101,20170502,"",-18.3,-59.8,5.61286586920016
"6856",852830,99999,"JUANA AZURDUY DE PADILLA","BL","","SLSU",-19.007,-65.289,2903.8,19440301,20160513,"",-19,-65.3,1.39558462093824
"6857",852890,99999,"TTE DE AV SALVADOR OGAYA G","BL","","SLPS",-18.975,-57.821,133.8,19420601,20170502,"",-19,-57.8,3.55406643851592
"6858",852930,99999,"CAPITAN NICOLAS ROJAS","BL","","SLPO",-19.543,-65.724,3935.9,19471101,20170502,"",-19.5,-65.7,5.40866331504452
"6859",853120,99999,"MONTEAGUDO","BL","","SLAG",-19.783,-63.917,992,19901005,20170223,"",-19.8,-63.9,2.59846133262809
"6860",853150,99999,"CAMIRI","BL","","SLCA",-20.05,-63.567,792,19460117,20170502,"",-20.1,-63.6,6.54866497511268
"6861",853450,99999,"TCNL RAFAEL PABON","BL","","SLVM",-21.255,-63.406,398.1,19800501,20170502,"",-21.3,-63.4,5.04789313147302
"6862",853640,99999,"CAPITAN ORIEL LEA PLAZA","BL","","SLTJ",-21.556,-64.701,1854.4,19440401,20170502,"",-21.6,-64.7,4.89915137271884
"6863",853650,99999,"YACUIBA","BL","","SLYA",-21.961,-63.652,645,19440601,20170502,"",-22,-63.7,6.58784179195643
"6864",854060,99999,"CHACALLUTA","CI","","SCAR",-18.349,-70.339,50.9,19350414,20170502,"",-18.3,-70.3,6.83655271014559
"6865",854180,99999,"DIEGO ARACENA INTL","CI","","SCDA",-20.535,-70.181,47.2,19730101,20170502,"",-20.5,-70.1,9.30034822588271
"6866",854420,99999,"CERRO MORENO INTL","CI","","SCFA",-23.444,-70.445,138.7,19350101,20170502,"",-23.4,-70.4,6.71712986374638
"6867",854425,99999,"CALAMA/EL LOA     &","CI","","SCCF",-22.433,-68.917,2270,19730313,19900401,"",-22.4,-68.9,4.06883672674306
"6868",854590,99999,"CANAL BAJO CARLOS HOTT SIEBER","CI","","SCJO",-40.611,-73.061,57,20040904,20170502,"",-40.6,-73.1,3.51618328846145
"6869",854591,99999,"AD MELINKA","CI","","SCMK",-43.894,-73.74,11,20091031,20170410,"",-43.9,-73.8,4.85904964356809
"6870",854595,99999,"DESIERTO DE ATACAMA","CI","","SCAT",-27.261,-70.779,204.2,20060710,20170502,"",-27.3,-70.8,4.81301219461759
"6871",854600,99999,"CHANARAL","CI","","SCRA",-26.333,-70.607,29.6,19630101,20021018,"",-26.3,-70.6,3.73935656543461
"6872",854700,99999,"CHAMONATE","CI","","SCHA",-27.296,-70.414,298,19350104,20090916,"",-27.3,-70.4,1.4547337849591
"6873",854860,99999,"VALLENAR","CI","","SCLL",-28.596,-70.756,525.8,19360514,20111031,"",-28.6,-70.8,4.3234838357766
"6874",854880,99999,"LA FLORIDA","CI","","SCSE",-29.916,-71.2,146.6,19350102,20170502,"",-29.9,-71.2,1.78111185269269
"6875",855080,99999,"OVALLE/TUQUI","CI","","SCOV",-30.567,-71.183,305,19350102,19840511,"",-30.6,-71.2,4.01859709688764
"6876",855430,99999,"QUINTERO","CI","","SCER",-32.79,-71.522,3.7,19350101,20110330,"",-32.8,-71.5,2.34038403442204
"6877",855610,99999,"VINA DEL MAR","CI","","SCRD",-33.05,-71.583,342,19730219,20170410,"",-33.1,-71.6,5.78746555345216
"6878",855740,99999,"ARTURO MERINO BENITEZ INTL","CI","","SCEL",-33.393,-70.786,474,19730101,20170502,"",-33.4,-70.8,1.51663281870199
"6879",855790,99999,"LOS CERRILLOS","AR","","SCTI",-33.493,-70.698,524,19630101,20060207,"",-33.5,-70.7,0.801049418321844
"6880",855800,99999,"EULOGIO SANCHEZ","CI","","SCTB",-33.456,-70.547,648.9,19370316,20170412,"",-33.5,-70.5,6.56015022040558
"6881",855860,99999,"SANTO DOMINGO","CI","","SCSN",-33.65,-71.617,75,19730102,20170502,"",-33.7,-71.6,5.78448792055136
"6882",856290,99999,"CURICO/GEN FREIRE","CI","","SCIC",-34.967,-71.217,242,19350101,20170502,"",-35,-71.2,3.98735180687443
"6883",856570,99999,"LINARES","CI","","SCLN",-35.85,-71.55,156,19350103,19741214,"",-35.9,-71.5,7.16386933375358
"6884",856720,99999,"GENERAL BERNARDO O HIGGINS","CI","","SCCH",-36.582,-72.031,150.9,19380602,20170502,"",-36.6,-72,3.41938299456218
"6885",856820,99999,"CARRIEL SUR INTL","CI","","SCIE",-36.773,-73.063,7.9,19730101,20170502,"",-36.8,-73.1,4.46260955043896
"6886",857030,99999,"MARIA DOLORES","CI","","SCGE",-37.402,-72.425,114,19350813,20170502,"",-37.4,-72.4,2.2219983535737
"6887",857430,99999,"MAQUEHUE","CI","","SCTC",-38.767,-72.637,92.7,19350102,20140814,"",-38.8,-72.6,4.87888231096463
"6888",857571,99999,"PUCON","CI","","SCPC",-39.293,-71.916,260,20091221,20160429,"",-39.3,-71.9,1.58338218797282
"6889",857660,99999,"PICHOY","CI","","SCVD",-39.65,-73.086,18,19730101,20170502,"",-39.7,-73.1,5.69376208983119
"6890",857825,99999,"MOCOPULLI ARPT","CI","","SCPQ",-42.333,-73.717,160,20130202,20170502,"",-42.3,-73.7,3.93103748457197
"6891",857990,99999,"EL TEPUAL INTL","CI","","SCTE",-41.439,-73.094,89.6,19350102,20170502,"",-41.4,-73.1,4.3702561025339
"6892",858180,99999,"ANCUD/PUPELDE","CI","","SCAC",-41.9,-73.8,114,19630102,20090702,"",-41.9,-73.7,8.2856377627657
"6893",858203,99999,"SEGUNDO CORRAL ALTO","CI","","SCSR",-42.083,-71.933,0,19841018,19900405,"",-42.1,-71.9,3.31852692513182
"6894",858320,99999,"FUTALEUFU","CI","","SCFT",-43.2,-71.817,350,19730101,20170428,"",-43.2,-71.8,1.37952307657825
"6895",858325,99999,"GUARDIAMARINA ZANARTU","CI","","SCGZ",-54.933,-67.633,26.8,20100927,20170412,"",-54.9,-67.7,5.64554045269981
"6896",858326,99999,"QUELLON","CI","","SCON",-43.117,-73.633,4,20100927,20170428,"",-43.1,-73.6,3.28236785902772
"6897",858327,99999,"DE LA INDEPENDENCIA","CI","","SCRG",-34.167,-70.783,440.7,20100928,20170410,"",-34.2,-70.8,3.99320773480887
"6898",858360,99999,"ALTO PALENA","CI","","SCAP",-43.617,-71.817,280,19630102,20170428,"",-43.6,-71.8,2.33642603422969
"6899",858620,99999,"PUERTO AYSAN","CI","","SCAS",-45.4,-72.7,10,19350101,20170410,"",-45.4,-72.7,0
"6900",858640,99999,"TENIENTE VIDAL","CI","","SCCY",-45.594,-72.106,310.9,19630101,20170502,"",-45.6,-72.1,0.81518192858611
"6901",858740,99999,"BALMACEDA","CI","","SCBA",-45.916,-71.689,524.9,19730101,20170502,"",-45.9,-71.7,1.97441604200111
"6902",858860,99999,"CHILE CHICO","CI","","SCCC",-46.583,-71.687,326.1,19630101,20170410,"",-46.6,-71.7,2.13782151765256
"6903",858920,99999,"COCHRANE","CI","","SCHR",-47.244,-72.588,196,19630101,20170502,"",-47.2,-72.6,4.98137132224363
"6904",859210,99999,"TENIENTE JULIO GALLARDO","CI","","SCNT",-51.671,-72.528,66.1,19840115,20170502,"",-51.7,-72.5,3.76244695640264
"6905",859212,99999,"VINA DEL MAR","CI","","SCVM",-32.95,-71.479,140.5,20091031,20170502,"",-33,-71.5,5.90136228281554
"6906",859340,99999,"CARLOS IBANEZ DEL CAMPO INTL","CI","","SCCI",-53.003,-70.855,42.4,19350101,20170502,"",-53,-70.9,3.03305512650291
"6907",859363,99999,"CAPITAN FUENTES MARTINEZ","CI","","SCFM",-53.254,-70.319,31.7,19860507,20170412,"",-53.3,-70.3,5.27456145969397
"6908",860170,99999,"NUEVA ASUNCION","PA","","SGNA",-20.717,-61.917,315,19730102,20030227,"",-20.7,-61.9,2.59128890136222
"6909",860330,99999,"BAHIA NEGRA","PA","","SGBN",-20.233,-58.167,96,19570701,20140207,"",-20.2,-58.2,5.0376887982842
"6910",860335,99999,"CARLOS MIGUEL GIMENEZ","PA","","SGPI",-26.881,-58.318,75.9,20090511,20161007,"",-26.9,-58.3,2.76897350726408
"6911",860336,99999,"DR AUGUSTO ROBERTO FUSTER INT","PA","","SGPJ",-22.642,-55.83,570.9,20090511,20170131,"",-22.6,-55.8,5.60021262299769
"6912",860337,99999,"SILVIO PETTIROSSI INTL","PA","","SGAJ",-25.24,-57.519,89,20090511,20120715,"",-25.2,-57.5,4.84650071323384
"6913",860650,99999,"PELAYO PRAT GILL","PA","","SGPG",-22.55,-61.55,220,19730102,20140710,"",-22.6,-61.5,7.57591599047576
"6914",860680,99999,"DR LUIS MARIA ARGANA INTL","PA","","SGME",-22.045,-60.622,168.6,19490315,20170502,"",-22,-60.6,5.49984544268015
"6915",860860,99999,"PUERTO CASADO","PA","","SGLV",-22.283,-57.933,87,19490401,20170502,"",-22.3,-57.9,3.89031215424477
"6916",861280,99999,"POZO COLORADO","PA","","SGPC",-23.5,-58.783,99,20010901,20170502,"",-23.5,-58.8,1.73547322761288
"6917",861340,99999,"TENIENTE COL CARMELO PERALTA","PA","","SGCO",-23.442,-57.427,77.1,19590215,20170502,"",-23.4,-57.4,5.42826361403388
"6918",861850,99999,"SAN PEDRO","PA","","SGSP",-24.067,-57.083,80,20010915,20170502,"",-24.1,-57.1,4.05953956488647
"6919",862100,99999,"SALTOS DEL GUAIRA","PA","","SGGR",-24.033,-54.35,265,19790404,20170502,"",-24,-54.4,6.27241421539761
"6920",862180,99999,"SILVIO PETTIROSSI INTL","PA","","SGAS",-25.24,-57.519,89,19490101,20170502,"",-25.2,-57.5,4.84650071323384
"6921",862182,99999,"AEROPUERTO GUARANY","PA","","SGES",-25.45,-54.85,NA,19960321,19960410,"",-25.5,-54.9,7.49858673410139
"6922",862330,99999,"VILLARRICA","PA","","SGVR",-25.767,-56.433,161,19590101,20170502,"",-25.8,-56.4,4.94333829219259
"6923",862600,99999,"SAN JUAN BAUTISTA","PA","","SGSJ",-26.667,-57.15,126,19570701,20170502,"",-26.7,-57.1,6.18285211157203
"6924",862970,99999,"ENCARNACION","PA","","SGEN",-27.317,-55.833,91,19490401,20170502,"",-27.3,-55.8,3.77303595984322
"6925",863300,99999,"ARTIGAS INTL","UY","","SUAG",-30.401,-56.508,128,19490102,20170502,"",-30.4,-56.5,0.776137352584344
"6926",863500,99999,"PRESIDENTE GENERAL DON OSCAR","UY","","SURV",-30.975,-55.476,223,19490101,20170502,"",-31,-55.5,3.60427471349393
"6927",863600,99999,"NUEVA HESPERIDES INTL","UY","","SUSO",-31.433,-57.983,57,19490101,20170502,"",-31.4,-58,4.01287326030701
"6928",863700,99999,"TACUAREMBO","UY","","SUTB",-31.749,-55.926,138,19790601,20170502,"",-31.7,-55.9,5.98448031471859
"6929",864300,99999,"TYDEO LARRE BORGES INTL","UY","","SUPU",-32.365,-58.061,55,19730101,20170502,"",-32.4,-58.1,5.34997043294605
"6930",864400,99999,"CERRO LARGO","UY","","SUMO",-32.338,-54.217,114,19490101,20170502,"",-32.3,-54.2,4.52235965544206
"6931",864900,99999,"MERCEDES/RICARDO DE","UY","","SUME",-33.25,-58.067,22,19490101,20170502,"",-33.3,-58.1,6.35709629687937
"6932",865000,99999,"TREINTA Y TRES","UY","","SUTR",-33.217,-54.383,46,19490101,20170502,"",-33.2,-54.4,2.46745656865967
"6933",865300,99999,"SANTA BERNARDINA INTL","UY","","SUDU",-33.359,-56.499,93,19490101,20170502,"",-33.4,-56.5,4.56504564690117
"6934",865600,99999,"LAGUNA DE LOS PATOS INTL","UY","","SUCA",-34.456,-57.771,21,19490101,20170502,"",-34.4,-57.8,6.77878096380651
"6935",865750,99999,"ANGEL S ADAMI","UY","","SUAA",-34.789,-56.265,53,19750401,20170502,"",-34.8,-56.3,3.42587532818566
"6936",865800,99999,"CARRASCO INTL","UY","","SUMU",-34.838,-56.031,32,19490101,20170502,"",-34.8,-56,5.09119672993075
"6937",865823,99999,"CAPITAN CORBETA C A CURBELO I","UY","","SULS",-34.855,-55.094,29,19901018,20170502,"",-34.8,-55.1,6.14707205311566
"6938",865955,99999,"EL JAGUEL INTL","UY","","SUPE",-34.914,-54.921,21,19751118,20031120,"",-34.9,-54.9,2.47066000266861
"6939",867125,99999,"CALDAS NOVAS AIRPORT","BR","","SBCN",-17.733,-48.6,684.9,20140211,20140211,"",-17.7,-48.6,3.67354319617801
"6940",868910,99999,"MACAE","BR","","SBME",-22.343,-41.766,2.4,20110423,20170502,"",-22.3,-41.8,5.93056745338745
"6941",870070,99999,"LA QUIACA","AR","","SASQ",-22.151,-65.578,3479,19390201,20170502,"",-22.2,-65.6,5.9073291161873
"6942",870160,99999,"ORAN","AR","","SASO",-23.153,-64.329,356,19600101,20170502,"",-23.2,-64.3,6.01510071034476
"6943",870220,99999,"GENERAL ENRIQUE MOSCONI TARTA","AR","","SAST",-22.62,-63.794,449,19730101,20170502,"",-22.6,-63.8,2.31019179454958
"6944",870221,99999,"RECONQUISTA","AR","","SATR",-29.21,-59.68,49.1,20040713,20170502,"",-29.2,-59.7,2.23961825930587
"6945",870460,99999,"JUJUY","AR","","SASJ",-24.393,-65.098,920.2,19730101,20170502,"",-24.4,-65.1,0.805183678698311
"6946",870470,99999,"SALTA","AR","","SASA",-24.856,-65.486,1246,19390201,20170502,"",-24.9,-65.5,5.0980344206685
"6947",870650,99999,"RIVADAVIA","AR","","SASR",-24.167,-62.9,205,19390201,20170302,"",-24.2,-62.9,3.67354319617766
"6948",870780,99999,"ALFEREZ ARMANDO RODRIGUEZ","AR","","SATK",-24.721,-60.549,129.8,19570630,20170502,"",-24.7,-60.5,5.47893257031409
"6949",870970,99999,"CATARATAS DEL IGUAZU","AR","","SARI",-25.737,-54.473,279.2,19390102,20170502,"",-25.7,-54.5,4.92922915323961
"6950",871210,99999,"TENIENTE BENJAMIN MATIENZO","AR","","SANT",-26.841,-65.105,455.7,19811101,20170502,"",-26.8,-65.1,4.5910491942337
"6951",871271,99999,"TERMAS DE RIO HONDO ARPT","AR","","SANR",-27.5,-64.933,280.1,20161017,20170427,"",-27.5,-64.9,3.25847260155559
"6952",871290,99999,"SANTIAGO DEL ESTERO","AR","","SANE",-27.766,-64.31,199.9,19390201,20170502,"",-27.8,-64.3,3.91090074645409
"6953",871490,99999,"PRESIDENCIA ROQUE SAENZ PENA","AR","","SARS",-26.757,-60.493,93.6,19390201,20091206,"",-26.8,-60.5,4.837025373579
"6954",871550,99999,"RESISTENCIA","AR","","SARE",-27.45,-59.056,52.7,19590101,20170502,"",-27.5,-59.1,7.06147673109373
"6955",871620,99999,"FORMOSA","AR","","SARF",-26.213,-58.228,59.1,19730101,20170502,"",-26.2,-58.2,3.14880009261705
"6956",871630,99999,"BERNARDO DE IRIGOYE","AR","","SATI",-26.25,-53.817,815,20020311,20170302,"",-26.3,-53.8,5.81889661943731
"6957",871660,99999,"CORRIENTES","AR","","SARC",-27.446,-58.762,61.9,19730101,20170502,"",-27.4,-58.8,6.34980877072684
"6958",871780,99999,"POSADAS","AR","","SARP",-27.386,-55.971,131.1,19390101,20170502,"",-27.4,-56,3.26257987306228
"6959",872110,99999,"TINOGASTA","AR","","SANI",-28.038,-67.58,1209.4,19730101,20170302,"",-28,-67.6,4.66444416479665
"6960",872140,99999,"CHILECITO","AR","","SANO",-29.224,-67.439,950.1,19740517,20030320,"",-29.2,-67.4,4.63645328898255
"6961",872170,99999,"LA RIOJA","AR","","SANL",-29.382,-66.796,437.7,19390201,20170502,"",-29.4,-66.8,2.04096436005337
"6962",872220,99999,"CATAMARCA","AR","","SANC",-28.596,-65.752,463.9,19730701,20170502,"",-28.6,-65.8,4.71253079388489
